,date,open,close,high,low,volume
278,2018-09-17,56.75,52.07,57.85,51.37,256476.30399
279,2018-09-18,52.06,53.96,55.52,50.41,224751.4303
280,2018-09-19,53.93,54.27,55.28,51.62,228844.25202
281,2018-09-20,54.33,56.53,57.42,53.28,194009.04757
282,2018-09-21,56.52,60.83,62.73,56.33,323523.44211
283,2018-09-22,60.82,60.65,61.9,58.0,210861.69481
284,2018-09-23,60.58,61.38,63.82,59.86,244808.34389
285,2018-09-24,61.36,58.01,61.56,57.02,231626.38896
286,2018-09-25,58.03,57.61,58.16,54.25,279946.32153
287,2018-09-26,57.57,57.18,59.85,56.4,226177.44005
288,2018-09-27,57.25,63.28,65.67,56.58,496070.9006
289,2018-09-28,63.25,61.95,65.0,60.14,306042.00886
290,2018-09-29,61.95,61.61,62.34,58.95,206352.47293
291,2018-09-30,61.61,61.21,63.0,59.81,224746.26092
292,2018-10-01,61.19,60.45,62.09,59.51,189136.61486
293,2018-10-02,60.47,59.46,61.8,59.02,190207.92017
294,2018-10-03,59.42,57.56,59.66,56.67,199293.42312
295,2018-10-04,57.6,58.42,59.4,57.39,164171.36993
296,2018-10-05,58.43,58.93,59.85,57.65,152016.10897
297,2018-10-06,58.88,57.96,59.17,56.92,146487.74108
298,2018-10-07,57.98,58.33,58.64,56.88,137742.58904
299,2018-10-08,58.32,59.66,60.26,57.63,178247.28353
300,2018-10-09,59.65,59.03,59.84,58.29,156778.85225
301,2018-10-10,59.02,58.46,59.18,57.37,156144.05481
302,2018-10-11,58.43,51.36,58.66,50.62,269784.69405
303,2018-10-12,51.31,53.74,54.26,50.87,204719.86413
304,2018-10-13,53.7,54.05,54.88,53.2,162360.69862
305,2018-10-14,54.06,52.61,54.44,52.11,173244.35474
306,2018-10-15,52.61,56.16,61.86,52.17,380967.73216
307,2018-10-16,56.15,55.54,57.34,54.71,178767.67022
308,2018-10-17,55.54,55.27,55.72,54.32,189501.34735
309,2018-10-18,55.31,53.53,55.85,53.0,163778.72064
310,2018-10-19,53.53,53.71,54.74,53.31,131153.05917
311,2018-10-20,53.68,54.28,54.65,53.28,134248.62479
312,2018-10-21,54.27,53.61,54.9,53.44,139868.39748
313,2018-10-22,53.62,53.12,54.16,52.67,113096.19471
314,2018-10-23,53.12,53.33,53.97,52.53,56502.9476
315,2018-10-24,53.34,53.11,53.92,53.0,50279.98528
316,2018-10-25,53.12,52.84,53.27,52.52,43215.95472
317,2018-10-26,52.81,52.56,53.55,52.23,49669.65386
318,2018-10-27,52.6,52.25,53.08,51.72,39585.13085
319,2018-10-28,52.25,52.07,52.66,51.7,35288.39702
320,2018-10-29,52.1,49.21,52.26,48.17,93056.55633
321,2018-10-30,49.16,49.34,49.96,49.02,41869.78433
322,2018-10-31,49.35,49.93,50.71,47.71,59069.9364
323,2018-11-01,49.94,50.61,50.85,49.78,40743.54904
324,2018-11-02,50.63,51.78,52.2,50.56,55439.54227
325,2018-11-03,51.78,51.04,51.81,50.6,44526.44126
326,2018-11-04,51.09,54.6,56.33,50.77,131563.2191
