,date,open,close,high,low,volume
287,2019-03-11,3.6948,3.5638,3.7284,3.491,8446929.04
288,2019-03-12,3.5636,3.6416,3.6912,3.5101,5259530.76
289,2019-03-13,3.6434,3.5632,3.652,3.4688,5561050.11
290,2019-03-14,3.5632,3.5786,3.649,3.4821,5786220.56
291,2019-03-15,3.5786,3.6865,3.7228,3.567,6815599.64
292,2019-03-16,3.6861,3.7991,3.8475,3.677,8969648.79
293,2019-03-17,3.7974,3.7376,3.803,3.7155,3745249.4
294,2019-03-18,3.7366,3.7066,3.7954,3.6761,5746385.4
295,2019-03-19,3.706,3.7266,3.7443,3.6722,4635389.85
296,2019-03-20,3.7266,3.71,3.7377,3.531,6793232.09
297,2019-03-21,3.71,3.6185,3.72,3.4912,5755727.13
298,2019-03-22,3.6192,3.6176,3.6537,3.5671,3671989.04
299,2019-03-23,3.6137,3.6647,3.7067,3.5985,4302369.88
300,2019-03-24,3.6643,3.6314,3.6643,3.5822,3919667.95
301,2019-03-25,3.6314,3.65,3.6757,3.5714,6356654.2
302,2019-03-26,3.65,3.7439,3.769,3.5914,6076446.86
303,2019-03-27,3.7439,4.2539,4.343,3.716,17230440.01
304,2019-03-28,4.2556,4.2442,4.3198,4.1657,7697251.93
305,2019-03-29,4.244,4.302,4.406,4.2088,7848828.29
306,2019-03-30,4.3023,4.1502,4.3232,3.9869,7223240.88
307,2019-03-31,4.1502,4.1893,4.2557,4.0788,4909980.94
308,2019-04-01,4.1895,4.2043,4.2536,4.1382,5752360.2
309,2019-04-02,4.2042,5.0232,5.0889,4.1541,17527784.39
310,2019-04-03,5.022,5.2089,5.911,4.7111,24710380.98
311,2019-04-04,5.2089,5.065,5.3246,4.8345,13444751.37
312,2019-04-05,5.0671,5.3097,5.371,5.0671,8065667.52
313,2019-04-06,5.3118,5.3288,5.6803,5.0701,9351227.61
314,2019-04-07,5.3275,5.4207,5.495,5.2415,7355425.71
315,2019-04-08,5.4174,5.5003,5.6654,5.1977,11160092.22
316,2019-04-09,5.5006,5.5231,5.6223,5.2612,9046713.2
317,2019-04-10,5.5223,5.8417,5.973,5.5044,14373790.86
318,2019-04-11,5.8425,5.2778,5.8473,5.05,16559879.59
319,2019-04-12,5.2788,5.3313,5.44,5.0276,8600254.45
320,2019-04-13,5.3305,5.2857,5.398,5.1855,3078670.45
321,2019-04-14,5.2857,5.5422,5.57,5.2152,3755963.39
322,2019-04-15,5.5421,5.3234,5.6087,5.2279,6061124.01
323,2019-04-16,5.3263,5.49,5.5164,5.2749,4632515.82
324,2019-04-17,5.4871,5.4153,5.5499,5.3515,3704667.9
325,2019-04-18,5.4183,5.4654,5.547,5.4083,4362293.35
326,2019-04-19,5.4682,5.4546,5.4784,5.3356,2992148.97
327,2019-04-20,5.4546,5.4271,5.4996,5.365,2499246.17
328,2019-04-21,5.4262,5.1987,5.45,4.9071,6621468.94
329,2019-04-22,5.2,5.2186,5.2879,5.0844,4249609.21
330,2019-04-23,5.2185,5.1033,5.3698,5.07,4908584.23
331,2019-04-24,5.1006,4.773,5.1431,4.56,10048980.02
332,2019-04-25,4.7737,4.6112,4.8463,4.5226,7340337.9
333,2019-04-26,4.6089,4.7925,4.9736,4.526,8195243.18
334,2019-04-27,4.7928,4.7403,4.8362,4.6959,2341913.67
335,2019-04-28,4.7404,4.7438,4.7974,4.6333,2251382.35
336,2019-04-29,4.7453,4.5138,4.757,4.45,4119026.71
337,2019-04-30,4.5127,4.8159,4.85,4.5098,4605826.46
338,2019-05-01,4.817,4.7617,4.8674,4.6642,3282629.37
339,2019-05-02,4.7633,4.783,4.82,4.6221,3808800.03
340,2019-05-03,4.7822,5.0841,5.2099,4.7553,6934418.45
341,2019-05-04,5.0834,4.9472,5.1954,4.77,6212326.05
342,2019-05-05,4.949,4.879,5.0162,4.8309,3289735.46
343,2019-05-06,4.8808,4.894,4.9903,4.6367,5344850.46
344,2019-05-07,4.8935,4.8492,5.06,4.805,5194763.13
345,2019-05-08,4.8484,4.9,4.9381,4.7559,3239903.53
346,2019-05-09,4.8993,4.85,5.0,4.783,3180153.16
347,2019-05-10,4.8499,4.8134,4.9545,4.5706,5683603.38
348,2019-05-11,4.8144,5.4125,5.7602,4.8144,12663907.62
349,2019-05-12,5.4309,5.3319,5.756,5.171,9646294.06
350,2019-05-13,5.3331,5.5185,5.7829,5.2809,6279479.22
351,2019-05-14,5.5187,5.9992,6.2174,5.5001,11014439.83
352,2019-05-15,6.0007,6.4644,6.5464,5.95,6195112.33
353,2019-05-16,6.4628,6.4948,6.8995,6.2036,12660869.17
354,2019-05-17,6.4941,6.0353,6.5761,5.7086,14700468.56
355,2019-05-18,6.0343,5.8813,6.08,5.81,5017000.48
356,2019-05-19,5.8807,6.4581,6.582,5.8702,8530699.96
357,2019-05-20,6.4578,6.2144,6.4625,5.981,6892479.87
358,2019-05-21,6.215,6.2589,6.36,6.0744,4827968.92
359,2019-05-22,6.2561,5.9285,6.3413,5.7839,6061932.3
360,2019-05-23,5.9289,6.0157,6.1,5.7227,4244266.89
361,2019-05-24,6.0178,6.4064,6.5974,5.9624,7148160.67
362,2019-05-25,6.4066,6.3603,6.5407,6.2511,4550757.26
363,2019-05-26,6.3579,6.8511,6.9727,6.2001,6722716.09
364,2019-05-27,6.8538,7.9944,8.22,6.7941,16433129.5
365,2019-05-28,7.9985,8.075,8.2196,7.6148,12393464.9
